"","GC","PGC","M/TC","OSs","EPL-IN"
"Ggt5",0.00232859062270722,0.00414691137802717,0.00819155508914387,0,0
"Ggta1",0.00196667998223822,0.00313323608387478,0.00323331716857899,0.00160956554916667,0.0115124354347826
"Ghrl",0.0011789674086371,0,0.00252492554986761,0,0
"Gins2",0.00768659654272115,0.0163971585091553,0.00432556855781112,0,0
"Gipc2",0.00520463101497562,0.00907888110277614,0.0231312705772286,0.0043932243625,0
"Gipr",0.0219169790765034,0.0150493222959244,0.00571049069549868,0.00219944662166667,0
"Gjb1",0.00608077489644764,0.00659972896869462,0.0153275337263901,0.0022106012975,0
"Gjc2",0.00233812835767355,0.00106829490549321,0.00329389430538394,0.00155603927416667,0.014518166310559
"Gjd2",0.0368127611913165,0.0793154238127584,0.19449404949338,0.0107019185191667,0.0327230116149068
"Gkn3",0.00342793055827722,0.000994563780271707,0,0,0
"Gla",0.010673620155909,0.0244054093910219,0.142882913909973,0.00344255946583333,0.0712484133850931
"Gldn",0.000576789576503366,0,0.00918578282347749,0,0
"Gli2",0.00099418446006501,0.000590973461901949,0,0,0
"Glra2",0.0244363402210355,0.064928953220319,0.026861360129744,0.00594898481083333,0.117512489136646
"Glrp1",0.000957968029254702,0,0,0,0
"Glycam1",0,0,0.00207583256222418,0,0
"Gm10406",0.000963494272115161,0.00283963479621973,0.00400841648455428,0,0
"Gm10863",0.000342554859530996,0,0.00234675625507502,0,0
"Gm11149",0.00134728822776875,0.00127607730596574,0,0,0
"Gm1141",0.00218287963025308,0.00135440718310691,0,0,0
"Gm11549",0.0486567396059903,0.295591347490845,0.0042921137184466,0.00448821407833333,0.014899409068323
"Gm11992",0.00285259787973067,0.00634446209391613,0.00240500376522507,0.0202117794283333,0
"Gm128",0.00054249574297655,0.00157376313053751,0,0,0
"Gm13152",0.0022114217787323,0.00451393161488482,0,0,0
"Gm13293",0.00123677441931739,0,0.00228099509532215,0.00194154473916667,0.00937971352173913
"Gm13375",0.000537932251567216,0,0,0,0
"Gm13629",0.00935582068783376,0.0601819869994093,0.0221564709717564,0.00182512075166667,0.0136828185155279
"Gm13944",0.000202577127815185,0,0,0,0
"Gm14137",0.0051603384109589,0.00181062256290608,0,0,0
"Gm14306",0.000620228244601811,0,0,0,0
"Gm14322",0,0.00157629632073243,0,0,0
"Gm14326",0.00264423114975621,0.00210574553632605,0.00208909119858782,0,0.0126191438385093
"Gm14327",0.000251513050267007,0,0,0,0
"Gm14403",0,0,0.00176824339276258,0,0
"Gm14420",0.000151081995356397,0.000513750714116952,0.00161775599470432,0,0
"Gm15328",0.00294058897062921,0,0.00212366946248897,0,0
"Gm15417",0.021967131045159,0.028328681770821,0.0381102658843777,0.203660733920833,0.0443012445962733
"Gm15612",0.000681497438588345,0,0,0,0
"Gm16062",0.0183555098163455,0.00830909093797992,0.0107329105322154,0.00134333569833333,0
"Gm16386",0.00307911444833991,0.00290121276196102,0.0100390254060018,0,0
"Gm16617",0,0.00264848658830478,0,0,0
"Gm16907",0.000449114620269329,0.00330343758889545,0,0,0
"Gm16982",0.00689211684107267,0.0051918672285883,0.00153604082700794,0,0
"Gm16998",0.00133458395727885,0,0,0,0
"Gm17296",0.00330748073717205,0.00112881123744832,0.00160388890997352,0,0
"Gm17455",0.000283019550615277,0,0.000969296071491615,0,0
"Gm17660",0.000257501373113536,0.00226110461134082,0.00223633757105031,0,0
"Gm19345",0.00178060480392384,0.0198220768747785,0.00266603524095322,0.00234856727416667,0.00812592822360248
"Gm19710",0.00133987791049454,0.00338835909686946,0,0.00246020092666667,0
"Gm20594",0.0644351629507778,0.0408702569013585,0.0728120576540159,0.247753522509167,0.0577609448509317
"Gm2061",0.00659761655444625,0.0045728311033668,0.00134462778552515,0.00212223667416667,0.0181892931614907
"Gm20754",0.0120851301285117,0.00127089239279386,0.00238588727360988,0,0
"Gm3002",0,0.00140416096396929,0,0,0
"Gm3558",0.000927023952403065,0.0189347570348494,0.0175752644880847,0,0.0333016071428571
"Gm3696",0.00286270102797771,0.00802249066391022,0.00730252050308914,0.00361890277,0.0309378328819876
"Gm4349",0.00716604993928489,0.0154347215398701,0.00707282441306266,0,0
"Gm4787",0.00140587632505224,0.00395278622799764,0.00133020121712268,0,0
"Gm4951",0.00172879186591595,0.00117394844477259,0.00796733395145631,0,0
"Gm5",0.000247777061876016,0,0.00473890898852604,0,0
"Gm5083",0.000560747366032041,0,0.0023434930635481,0,0
"Gm525",0.00443039903587184,0.00235962655463674,0.0825251968879082,0.00660234246833333,0
"Gm5434",0.00035566579695844,0,0,0,0
"Gm5441",0.000909091990248433,0,0,0.00185885125916667,0
"Gm5796",0,0.00242811203307738,0,0,0
"Gm6878",0.00725152625435338,0.0116916770732428,0.00652618571491615,0.162781665500833,0
"Gm6994",0.00274194900046436,0.00848855464500886,0.00149439187908208,0,0
"Gm7102",0.000788226993382865,0.00302504230478441,0.00119127547661077,0,0
"Gm7120",0.0012214789801486,0.00158832362847017,0.00299482940600177,0,0
"Gm7694",0.00325064908753192,0.00165256264205552,0,0,0
"Gm7854",0.0040491999519387,0.00400505550206734,0.00129082321977052,0.002363525185,0.011453617484472
"Gm867",0,0.000874697672179563,0,0,0
"Gm8994",0.000985745204550731,0.00212636483933845,0,0,0
"Gnat2",0.00255241768783376,0.000956162446544595,0,0,0
"Gnb5",0.00633917663385187,0.00250759446898996,0,0,0
"Gng13",1.08095267423752,0.984872113832841,1.37058933227714,4.8979051516975,1.23576535650932
"Gng8",0.0150804322040864,0.0105321398960425,0.0114963028490733,0.0754238953516667,0
"Gnmt",0.0021327747552821,0,0,0,0
"Golim4",0.0603520764115393,0.0680840507070289,0.250411183383936,0.0186529836433333,0.088960590552795
"Golm1",0.00425234208277223,0.00662207397932664,0.0623440550211827,0.00846015515083333,0.043588193068323
"Gpam",0.005205892166241,0.010419161726521,0.00280411213680494,0,0
"Gpc2",0.00055057089192013,0,0,0,0
"Gpc3",0.0421917433397957,0.0192252212061429,0.00896802964254192,0,0
"Gpnmb",0.00455783177095426,0.0011053877767277,0.153312111719329,0,0.00980998449689441
"Gpr101",0.00133660253796146,0.00540183254105139,0,0,0.124379835701863
"Gpr12",0.00338906580473648,0.00857995454105139,0.156427190984996,0,0
"Gpr135",0.00738591229347574,0.0127854501187242,0.0043078016478376,0,0.0434504903602484
"Gpr156",0.00130002626689111,0,0.0044939209717564,0,0
"Gpr160",0.00126395341037845,0.00105563543177791,0.00138171968049426,0.00428844851916667,0
"Gpr165",0.00166570601126074,0.0043451086479622,0.00225543049073257,0,0.0327360828757764
"Gpr17",0.00290127281332714,0.00220209929592439,0.00970896529479259,0.004014680085,0
"Gpr171",0.000750081475156722,0,0.000743159607237423,0,0
"Gpr174",0.000528676835848619,0.0238748166792676,0,0,0
"Gpr182",0.000897482988274901,0.00204007406261075,0,0.00788077226166667,0.0182415638136646
"Gpr183",0.000814495078709078,0.00170298482693444,0.00829642667078553,0.00162144895,0
"Gpr20",0.000305563139772463,0,0,0,0
"Gpr21",0.018476654467843,0.00282136176845836,0.0136521460759047,0.00177753227333333,0
"Gpr22",0.094930022532273,0.473736715974601,0.073708527082083,0.0142950963166667,0.15708163347205
"Gpr26",0.00997593806942187,0.0252674548665092,0.0239781494430715,0.00442061782916667,0.125560550931677
"Gpr3",0.00251480373368934,0.00725643512640283,0.0153734968331862,0,0.0263721585465838
"Gpr35",0.000642897845135825,0,0.00330884868490733,0,0
"Gpr65",0.000239751854074762,0.00108578348198464,0,0,0
"Gpr68",0.000648571467959136,0.00557762302598937,0.003662826619594,0,0.0591940593850932
"Gpr88",0.00206372798862317,0.047097916484938,0.00625271514033539,0,0
"Gpx3",0.00790284500545624,0.0503722622356763,0.0305830716204766,0.00416977639333333,0.216862907478261
"Greb1",0.00669441208219178,0.00548898776137035,0.0250724692577229,0.005689480085,0
"Grem1",0.0296466619564662,0.705406529486119,0.0234763608932039,0.0127571856566667,0.0433489477701863
"Grem2",0.00143087220338983,0.00872832154577673,0.0219175776716681,0.004162258075,0.0934272066956522
"Grhl1",0.0106537340039471,0.0137127585694034,0.00717706444130626,0.00222193061666667,0.0438442314161491
"Grhl3",0.00022242883747388,0.00219788732722977,0.00872315002912621,0,0
"Gria3",0.645357916358834,0.0630381603390431,0.110497050609003,0.0737912128158333,0.404919356267081
"Grid2",0.00443736595739494,0.0108338839273479,0.0441269348896734,0,0.0225773965714286
"Grifin",0.000230225181332714,0,0,0.00211504442916667,0
"Grik1",0.00392653084710936,0.00299540298109864,0.0375500736946161,0,0.0475628735900621
"Grik4",0.00420514398688182,0.00255423608800945,0.0190670666001765,0,0
"Grin2b",1.78081526408254,0.783284992970467,0.291803457819064,0.116601041768333,0.488800162136646
"Grin2d",0.000782252966101695,0.0043689877223863,0,0,0
"Grm1",0.0916501768574414,0.185313886456586,1.00672714861871,0.0399384765683333,0.204466192459627
"Grm2",0.113919265015788,0.252648994986415,0.0330645408914386,0.0066446157,0.108281640428571
"Grm4",0.197336818854191,0.0658128892055523,0.0681326749858782,0.0254138233691667,0.0459142688695652
"Grm7",0.0316539736577664,0.0303641880165387,0.263999693830538,0.0054913777325,0.206138687
"Grm8",0.0681989901264221,0.00753407871825162,0.17804802317917,0,0.0761820403478261
"Gsdma",0.000144221746227072,0.000976816305965741,0.00432325024183583,0,0
"Gsdmd",0.00278762672625958,0.00117394844477259,0.00669355514474846,0,0
"Gsg1l",0.00991031921163222,0.0172427166113408,0.00474218279258605,0.00508321374,0.0572703707080745
"Gsg2",0.000150969097631762,0,0,0,0
"Gstp2",0.00039720286463896,0.00152583293266391,0,0,0
"Gucy1a3",0.19616177478326,0.700316233044891,0.0765823313336275,0.0425074523816667,0.121049155664596
"Gucy2e",0.000923304647666589,0.00269836387773184,0.00333001715092674,0,0
"Gucy2f",0.00112344280984444,0,0.00406582296381289,0.00221470057416667,0
"Gxylt2",0.0565763523797307,0.0496251345759008,0.00743989257634598,0.00202527963333333,0
"H19",0,0,0.00227800092056487,0,0
"H2-Aa",0.00735614762003715,0.0121416484394566,0.00495602917740512,0.00368424619583333,0.0465611619689441
"H2-M3",0.00245090564615742,0.00159484262551683,0.052723388439541,0.0043125718025,0.041753552242236
"Hapln1",0.0137101906879498,0.0197923281754282,0.226141648854369,0.00857933568916667,0.0493314531801242
"Hapln3",0.000136657606686789,0,0.0576884372559576,0,0
"Hapln4",0.00972430804515904,0.0189502188239811,0.273922498443071,0.0115780051591667,0.348614874416149
"Has1",0.000513953815881124,0,0.00596812068932039,0,0
"Has3",0.000936178699094497,0.00124579883284111,0.00733352987202118,0,0
"Havcr2",0.00157389361040167,0.000895083846426462,0.000870501677846425,0,0
"Hc",0.000203671178430462,0,0,0,0
"Hck",0.00358423613628976,0.000636199077968104,0.0104666079796999,0,0
"Hcn4",0.0060286162774553,0.00258907383874779,0.0134972366187114,0,0.0259943974534161
"Hcst",0.0024534942939401,0.00726077922386297,0,0.00995248234333333,0
"Hdc",0.00158802344833991,0.00237494487241583,0.000558211503089144,0.0398603068766667,0
"Hddc3",0.0407359231338519,0.098314562969876,0.0260301669638129,0.00940724255,0
"Heatr1",0.0135224363573253,0.00320290559539279,0.00243567743865843,0.00138413810083333,0
"Heca",0.00242350627536568,0.00999612367395157,0.00568150275198588,0.00241163988583333,0
"Hectd2",0.0500967862476201,0.127203429774956,0.0443187577007943,0.0108142904425,0.0277136717453416
"Heg1",0.0139980900570002,0.0142407851707029,0.0535794048826125,0.0163531341016667,0
"Helz2",0.000575457625377293,0.00588298131777909,0.000541894065313327,0,0
"Hephl1",0.0110429946879498,0.00123760406261075,0,0,0
"Hfe",0.00799522238019503,0.00478182868694625,0.0232404956019417,0.00602009577083333,0
"Hgf",0.000204408758648711,0.042952940763733,0.00109897357458076,0.00569353018916667,0.014129211621118
"Hhip",0,0.0042165632994684,0.00698688331862312,0,0
"Hhipl2",0.000548710757836081,0,0,0,0
"Hic1",0.00141179531309496,0.00273422477849971,0,0,0
"Hilpda",0.0213542595398189,0.0192359879049025,0.0222196054210062,0.006398138405,0.076185797173913
"Hipk4",0.00395746669781751,0,0.00160388890997352,0,0
"Hist1h1b",0.00192009839737636,0,0,0,0
"Hist1h2ac",0.000482268002786162,0,0,0,0
"Hist1h2ad",0.000452770556303692,0,0,0,0
"Hist1h2af",0.00143775879173439,0,0,0,0
"Hist1h2ag",0.00046286056710007,0,0,0,0
"Hist1h2ak",0.000690545885419085,0,0,0.00213041571833333,0
"Hist1h2bb",0.00035047654051544,0,0,0,0
"Hist1h2bg",0.000983967916066868,0.000537092862965151,0.00349433824801412,0,0
"Hist1h2bj",0.000765766416182958,0.0021466836733609,0,0,0
"Hist1h2bk",0.000213607083817042,0,0,0,0
"Hist1h2bm",0.000785416010564198,0,0,0,0
"Hist1h2bp",0.00060610735140469,0,0,0,0
"Hist1h3d",0.00251302985825401,0,0,0,0
"Hist1h4a",0.00019938054063153,0,0,0.00225810984666667,0
"Hist1h4b",0.00067604568980729,0,0.000417442611650485,0,0
"Hist1h4d",0.0112399534565823,0.00706279653101004,0.00111109247484554,0.00243068773666667,0
"Hist1h4f",0.000607867508358486,0,0,0,0
"Hist1h4n",0.000618336015091711,0,0,0,0
"Hist2h2ab",0.000759116641049454,0,0.00187173372462489,0,0
"Hist2h2ac",0.00457637744625029,0.00563137809214412,0.00309282839629303,0.00174709566916667,0.0141977507080745
"Hist2h2be",0.0186090998215695,0.0134799983479031,0.0210191578605472,0.14768352323,0
"Hist2h3c1",0.0145977985567681,0.00803587811281748,0.00386950561606355,0,0
"Hist2h3c2",0.0251829017086139,0.00778107061429415,0.00450567983848191,0.0132935756183333,0
"Hk3",0.00135441352786162,0,0.000703873355692851,0,0
"Hkdc1",0,0.00103071434081512,0.00297875127184466,0,0
"Hlx",0.000590461822382168,0.000944826398700532,0,0.00218155728,0
"Hmmr",0.000144221746227072,0,0,0,0
"Hpcal1",0.00800844860668679,0.0832929330283521,0.0101611310291262,0.01555009469,0.0407700067888199
"Hpse",0.00134110864325517,0,0.0720689041050309,0,0
"Hr",0.00774060509391688,0.0299087666550502,0.0107298758128861,0.00139753642666667,0
"Hrct1",0.00250882713385187,0.00668726934908447,0.0119913703106796,0.00425635961333333,0
"Hrh1",0.000849242550034827,0.000558182641464855,0.00334193881112092,0,0
"Hrh2",0.00245955020443464,0.000755626208505611,0.00613091033362754,0,0
"Hrh3",0.0434909620286743,0.0145908248930892,0.0303609320264784,0.00215363953583333,0.087207544378882
"Hs3st2",0.0642552740687253,0.0215619355109273,0.123113843349515,0.00404711651,0.0176634627080745
"Hs3st3b1",0.00285034518980729,0.000592648511518015,0.0178309112630185,0.00595279568416667,0
"Hs6st1",0.0278911561194567,0.0275386452008269,0.0777897061729921,0.00479836565,0.136599003229814
"Hs6st2",0.291036448455654,0.187198134724158,0.0724044763609885,0.0477149225883333,0.767193762149068
"Hsd11b1",0.00546253060947295,0.010552012476078,0,0.001689718405,0
"Hsd17b13",0.000729100671929417,0.00126030413230951,0.00286828252338923,0,0
"Hsd3b7",0.00237188069607615,0.00171223687714117,0,0,0
"Hsf2bp",0.00115040177606222,0,0.0045718885772286,0,0
"Hsf5",0.00489999233886696,0.00779966356526875,0.00386162345454545,0,0.0162454413354037
"Hspa12a",0.0142398130457395,0.0209246524300059,0.03085634909797,0.00373883698666667,0.0798103316086956
"Hspa12b",0.00621322289865335,0.00490535231777909,0.00778902571050309,0.0029883662325,0.0249348610559006
"Hspa1b",0.00275110894741119,0.0089068210761961,0.00509432848984996,0.0023031059475,0
"Hspa1l",0.000148641705827722,0,0.000348824156222418,0,0
"Hspb2",0.00156883489842117,0.00424457563260484,0.00845926753221536,0,0
"Hspb3",0.00232841610517762,0.0033792160490254,0.0619390519814651,0,0.0130530399813665
"Hspb6",0.00804678384002786,0.0218510028511518,0.00341648833715799,0.0044652310225,0
"Hspg2",0.00778098214847922,0.00561424252096869,0.0211645716778464,0.0079054479025,0
"Htr1a",0.00606331150638495,0.037795541737153,0.00840820745454545,0.00602553151083333,0.00937971352173913
"Htr1d",0.00129678742430926,0,0.0213817763150927,0.00213224609416667,0.0230475015714286
"Htr1f",0.365033868864871,0.704377379016539,0.0476434376840247,0.0194454410875,0.0840418654534161
"Htr2a",0.00144168045112607,0.00470585368517425,0.00336193721359223,0,0
"Htr2c",0.00328606998281867,0.00406612094683993,0.0177555591738747,0.00434165390333333,0.174560155701863
"Htr3a",0.01598087629127,0.0845097769935027,0.00562677108208296,0.0033606237025,0.038842033
"Htr5a",0.00382273162851172,0.00295502703780272,0.0869722494960282,0,0.0338280295403727
"Htr5b",0.000616356100069654,0.000700869154754873,0.0108158032030009,0,0
"Htra3",0.00377064564162991,0.00272101440578854,0,0,0
"Hvcn1",0.0179702823558161,0.00956053051269935,0.00454420782347749,0,0
"Icam5",0.613255370214418,0.14450651490254,0.0723751201738747,0.0378819507575,0.185276844341615
"Icosl",0.000974635376828419,0,0.00497137954986761,0.00237622500666667,0
"Idua",0.0205963321491758,0.0161195640590667,0.018343040211827,0.0040097187725,0.0580285096708075
"Ifi203",0.00186617479800325,0,0.00384993959576346,0.00221985751833333,0
"Ifi44",0.0023052018301602,0,0.00345816951544572,0,0.0181272079006211
"Ifi47",0.00430773280299512,0.000688419101004135,0.00370885205119153,0,0
"Igdcc3",0.00271156307336893,0.0109259948647372,0.0221772152877317,0.00713412275333333,0
"Igf1",0.0351120472107035,0.0423616391145895,0.552331088830538,0.0418974650333333,0.0525298847391304
"Igfbp2",0.138327570709543,0.131437702735381,0.534519276609003,0.0905350698083333,0.0806058568012422
"Igfbp3",0.0169853583243557,0.125941632871234,0.0188072858384819,0.0022657869775,0.0257431870248447
"Igfbp5",0.218127481106803,0.2189126486456,0.771009014951456,0.126584944745833,0.109999770552795
"Igfbp6",0.16984682567042,0.0293838303065564,0.0591617093027361,0.028236060885,0.0407336292173913
"Igflr1",0.00358803590898537,0.000854930365623154,0.000849830406001765,0,0.0156131416273292
"Igsf1",0.00218640041061063,0,0,0,0
"Igsf10",0.00254942457325284,0.00769333226875369,0.00502214500794351,0,0
